pct_tl_open_L6M,pct_tl_closed_L6M,Tot_TL_closed_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,max_recent_level_of_deliq,num_deliq_6_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,CC_enq_L12m,PL_enq_L12m,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,EDUCATION,Approved_Flag,MARITALSTATUS_Married,MARITALSTATUS_Single,GENDER_F,GENDER_M,last_prod_enq2_AL,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others,first_prod_enq2_AL,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,Income_Bucket,Risk_Profile
0.0,0.0,0,0.0,0,1,0,0,3,1,0,47,7,69,0,0,0,6,0,0,0,0,0,0,0,1,2,113,0,15000,41,1,0,1.0,0.0,1,0,3,P2,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,Low Income,Low Risk
0.667,0.0,0,0.0,1,0,0,0,1,2,0,9,2,55,0,0,0,3,0,0,0,0,0,0,0,0,2,1,5,80000,70,0,0,1.0,0.0,0,0,3,P4,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,High Income,Low Risk
0.333,0.0,0,0.0,0,0,0,0,1,2,0,8,4,46,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,22000,150,0,0,1.0,0.0,0,0,3,P3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.5,0.0,1,0.125,1,0,0,0,6,2,1,32,2,49,59,0,1,9,0,0,0,0,0,0,59,0,0,63,1,20000,66,0,0,0.0,0.0,1,0,3,P4,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Low Income,High Risk
0.0,0.0,1,0.2,0,0,0,4,0,5,1,40,10,63,0,0,0,10,0,0,0,0,0,0,0,0,2,291,0,40000,89,0,1,0.0,0.0,0,0,4,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,Medium Income,Low Risk
1.0,0.0,0,0.0,0,0,0,1,0,1,0,4,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,11000,66,0,1,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.25,1,0.25,0,1,0,0,1,3,0,41,9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,31000,116,1,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,1,0,2,1,70,13,46,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,15000,61,0,1,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.429,0.0,1,0.143,2,0,0,2,4,3,0,102,2,57,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,20000,143,0,1,0.875,0.0,1,0,3,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,1,0.125,1,0,0,0,8,0,6,135,11,131,145,0,1,1,0,0,0,0,0,0,30,0,0,16,2,43000,137,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Medium Risk
0.0,0.0,0,0.0,1,1,0,1,8,5,0,68,7,26,31,1,1,0,0,0,0,0,0,0,4,0,2,19,1,30000,120,1,1,0.286,0.0,1,0,1,P2,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,Medium Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,1,52,52,1132,0,0,0,0,2,0,0,0,0,0,0,0,0,201,0,31000,116,0,0,0.0,0.0,0,0,2,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,1,0,3,0,2,75,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,20000,56,0,0,0.0,0.0,0,1,3,P1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,Low Income,Low Risk
0.138,0.069,4,0.138,0,0,0,1,18,11,3,44,3,43,13,0,0,0,0,0,0,0,0,0,13,0,1,82,4,18000,21,0,1,0.5,0.0,1,0,2,P4,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Medium Risk
0.238,0.095,5,0.238,2,3,0,4,2,19,1,97,4,47,1,1,0,0,0,0,0,0,0,0,1,9,2,3,2,49000,74,1,1,0.1,0.125,0,0,3,P2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,Medium Income,Medium Risk
0.5,0.0,0,0.0,0,0,0,0,2,0,1,23,3,34,22,1,0,2,0,0,0,0,0,0,22,0,0,41,1,12000,89,0,0,0.0,0.0,0,0,1,P3,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,Low Income,Medium Risk
0.6,0.0,1,0.2,3,0,0,0,1,4,2,78,2,48,1,0,0,0,0,0,0,0,0,0,1,0,4,25,7,50000,186,0,0,0.333,0.0,0,0,4,P4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,3,0,3,106,97,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,15000,119,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.03,0.015,9,0.134,5,0,0,0,64,3,23,177,6,218,183,0,2,56,0,0,0,0,0,0,25,0,0,39,1,50000,310,0,0,0.0,0.0,1,0,1,P1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Medium Risk
0.0,0.0,1,0.333,0,0,0,0,2,1,0,88,11,92,30,5,0,0,0,0,0,0,0,0,10,0,0,346,0,30000,104,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,Medium Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,78,78,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,28000,305,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,1,0.5,0,0,0,0,0,2,0,27,16,258,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,14000,76,0,0,0.0,0.0,0,0,2,P2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.033,0.05,11,0.092,7,0,0,0,120,0,9,150,3,80,92,0,27,6,1,0,0,1,0,0,5,0,2,286,0,28000,125,0,0,0.0,0.0,1,0,2,P1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,Medium Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,6,0,0,34,18,429,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,27500,101,0,0,1.0,0.0,1,0,3,P3,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Medium Income,Low Risk
0.333,0.0,0,0.0,0,0,0,0,2,1,0,31,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,20000,98,0,0,0.0,0.0,1,0,3,P2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.25,0.5,2,0.5,0,0,0,0,1,3,0,15,4,79,0,0,0,3,0,0,0,0,0,0,0,0,1,101,0,35000,51,0,0,1.0,0.0,0,0,2,P3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,1,73,73,480,0,0,0,0,10,0,2,0,0,10,0,0,0,5,1,15400,139,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.5,3,0.5,1,0,0,0,4,2,0,66,14,181,0,0,0,9,0,0,0,0,0,0,0,0,0,2,2,25000,129,0,0,0.0,0.0,1,0,3,P2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,1,12,12,321,0,0,0,11,0,0,0,0,0,0,0,0,1,71,1,33000,126,0,0,1.0,0.0,0,0,2,P3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,Medium Income,Low Risk
0.0,0.0,1,0.091,1,0,0,0,9,2,0,91,9,575,28,0,0,14,0,0,0,0,0,0,28,0,0,844,0,22500,102,0,0,0.0,0.0,1,0,1,P1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,Low Income,Medium Risk
0.5,0.0,0,0.0,0,0,0,1,1,1,0,29,6,48,0,0,0,9,0,0,0,0,0,0,0,0,0,3,1,19500,53,0,1,0.0,0.0,0,0,1,P2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,7,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,12000,44,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Low Income,Low Risk
0.333,0.0,0,0.0,0,0,0,0,1,2,0,23,3,39,0,0,0,10,0,0,0,0,0,0,0,0,1,97,0,30000,240,0,0,0.0,0.0,0,0,4,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,8,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,20000,24,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.5,0.0,0,0.0,0,0,0,0,2,0,2,40,2,45,30,0,0,0,0,0,0,0,0,0,30,0,0,1,3,12000,28,0,0,0.0,0.0,0,0,3,P3,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Medium Risk
0.0,0.0,1,0.125,1,0,1,0,7,1,2,191,13,327,31,2,0,6,0,0,0,0,0,0,28,0,0,1,1,18000,102,0,0,0.0,0.0,1,1,2,P1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,24,24,23,5,0,0,0,0,0,0,0,0,0,5,0,0,735,0,20000,154,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.091,0.0,1,0.091,4,1,0,2,8,3,3,45,2,56,18,0,0,0,0,0,0,0,0,0,18,2,1,6,4,20000,13,1,1,0.0,0.5,1,0,3,P4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,Low Income,Medium Risk
0.0,0.2,1,0.2,0,0,1,0,4,1,3,64,10,55,90,0,1,25,0,0,0,0,0,0,90,0,0,308,0,18000,80,0,0,0.0,0.0,0,1,1,P2,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,Low Income,High Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,7,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,20000,30,0,0,1.0,0.0,0,0,2,P4,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.2,0.2,2,0.4,3,0,0,0,2,3,1,14,5,112,0,0,0,8,0,0,0,0,0,0,0,0,1,85,1,12000,40,0,0,1.0,0.0,1,0,2,P3,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,Low Income,Low Risk
0.5,0.0,1,0.5,0,0,0,1,0,2,0,16,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43000,218,0,1,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Medium Income,Low Risk
0.067,0.067,1,0.067,1,0,0,1,10,5,6,141,1,77,29,2,4,24,0,0,0,0,0,0,29,0,0,153,0,32000,72,0,1,0.0,0.0,1,0,1,P1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Medium Risk
0.0,0.0,0,0.0,0,0,1,0,1,0,0,59,59,60,0,0,0,10,0,0,0,0,0,0,0,0,0,1779,0,30000,209,0,0,0.0,0.0,0,1,3,P2,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,Medium Income,Low Risk
0.167,0.0,1,0.167,0,1,0,1,3,3,2,127,6,46,60,0,1,10,0,0,0,0,0,0,60,0,0,181,0,40000,38,1,1,0.0,0.0,0,0,3,P2,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,Medium Income,High Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,1,13,13,50,11,0,0,0,0,0,0,0,0,0,11,0,0,5,1,20000,47,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.0,0.167,2,0.333,1,0,0,1,3,3,0,19,8,81,0,0,0,0,0,0,0,0,0,0,0,2,2,22,1,50000,263,0,1,0.0,1.0,1,0,3,P2,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,Medium Income,Low Risk
0.0,0.0,2,0.286,0,0,0,0,1,6,1,27,7,53,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2,15000,190,0,0,0.0,1.0,0,0,3,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.2,0.0,0,0.0,2,0,1,2,1,4,1,21,2,59,0,0,0,32,0,0,0,0,0,0,0,0,1,0,1,30000,185,0,1,0.0,0.0,0,1,3,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,Medium Income,Low Risk
0.111,0.111,1,0.111,1,0,0,0,1,8,2,61,3,90,27,0,0,0,0,0,0,0,0,0,27,0,1,120,0,20000,125,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Medium Risk
0.25,0.0,0,0.0,0,2,0,0,2,2,1,55,3,21,0,0,0,0,0,0,0,0,0,0,0,1,1,21,1,24000,246,1,0,1.0,0.5,1,0,1,P2,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Low Income,Low Risk
0.214,0.357,6,0.429,2,0,0,2,7,7,1,114,3,69,31,5,0,0,0,0,0,0,0,0,31,1,1,46,1,50000,55,0,1,1.0,0.0,1,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,Medium Income,High Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,1,68,68,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,18000,126,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.167,0.0,2,0.333,0,0,0,0,6,0,3,41,3,77,0,0,0,16,0,0,0,0,0,0,0,0,0,2,1,18000,158,0,0,0.0,0.0,1,0,3,P2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,5,0.2,4,0,0,1,22,3,2,144,7,1254,29,0,5,29,0,0,0,0,0,0,21,0,0,4,1,35000,71,0,1,0.0,0.0,1,0,2,P1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,Medium Income,Medium Risk
0.0,1.0,1,1.0,0,0,0,0,0,1,0,11,11,68,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,30000,137,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,21,21,81,7,0,0,0,0,0,0,0,0,0,7,0,0,642,0,13000,56,0,0,0.0,0.0,0,0,2,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.714,0.286,2,0.286,2,0,0,0,0,7,2,13,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,30000,63,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Medium Income,Low Risk
0.125,0.0,0,0.0,1,0,0,0,7,1,1,92,4,41,0,0,0,25,0,0,0,0,0,0,0,0,0,2,4,30000,150,0,0,0.0,0.0,1,0,2,P2,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,Medium Income,Low Risk
0.333,0.0,0,0.0,0,0,0,0,0,3,0,11,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,20000,30,0,0,0.0,0.0,0,0,1,P4,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,2,1,0,66,8,82,29,0,7,0,0,0,0,0,0,0,29,0,1,252,0,25000,86,0,0,0.0,0.0,1,0,4,P2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Medium Risk
0.5,0.0,0,0.0,1,0,0,0,1,1,0,7,3,64,0,0,0,2,0,0,0,0,0,0,0,5,0,4,10,180000,62,0,0,0.0,0.6,0,0,1,P4,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,Very High Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,20,20,41,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23000,63,0,0,1.0,0.0,0,0,3,P2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Low Risk
0.118,0.118,2,0.118,4,0,0,1,16,1,6,61,5,482,10,0,2,34,0,0,0,0,0,0,10,0,0,1836,0,19000,128,0,1,0.0,0.0,1,0,3,P3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,20,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,22000,149,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,3,0,1,36,10,40,0,0,0,8,0,0,0,0,0,0,0,0,0,5,1,35000,190,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.0,1.0,1,1.0,0,0,0,0,1,0,0,10,10,36,0,0,0,9,0,0,0,0,0,0,0,0,4,77,1,20000,99,0,0,0.5,0.0,0,0,2,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,1,1,0,0,5,1,4,76,8,34,0,0,0,20,0,0,0,0,0,0,0,1,0,243,0,30000,164,1,0,0.0,0.0,0,0,2,P1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,Medium Income,Low Risk
0.429,0.143,1,0.143,1,0,0,0,4,3,3,23,4,89,28,3,0,0,0,0,0,0,0,0,28,0,10,3,1,35000,83,0,0,0.75,0.0,0,0,3,P3,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Medium Income,Medium Risk
1.0,0.0,0,0.0,0,0,0,0,0,1,1,4,4,67,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,80000,27,0,0,0.0,0.0,0,0,3,P3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,High Income,Low Risk
0.0,0.0,0,0.0,0,0,0,1,0,1,0,32,32,22,26,0,0,0,0,0,0,0,0,0,26,0,0,4,3,19000,73,0,1,0.0,0.0,0,0,3,P4,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Low Income,Medium Risk
0.0,0.0,0,0.0,1,0,0,0,2,0,1,97,21,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,4500,150,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,3,0,0,58,13,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37500,225,0,0,0.0,0.0,1,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.077,0.308,6,0.462,1,0,0,1,11,2,3,111,4,58,18,0,0,21,0,0,0,0,0,0,18,0,0,3,1,30000,61,0,1,0.0,0.0,1,0,2,P1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Medium Income,Medium Risk
0.143,0.143,3,0.429,0,0,1,0,4,3,0,62,5,64,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,25000,191,0,0,0.0,0.0,1,1,3,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,1,0,1,1,3,2,1,84,19,179,0,0,0,8,14,0,0,0,0,0,0,0,0,516,0,31000,227,0,1,0.0,0.0,0,1,3,P1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,Medium Income,Low Risk
0.667,0.0,0,0.0,3,0,0,1,1,5,2,9,2,75,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,15000,68,0,1,1.0,0.0,0,0,3,P4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,1.0,1,1.0,0,0,0,0,1,0,0,25,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,15000,58,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.4,0.1,1,0.1,3,0,0,0,5,5,2,37,3,29,21,0,0,0,0,0,0,0,0,0,10,0,4,24,3,12000,17,0,0,1.0,0.0,1,0,3,P4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,3,0,2,67,15,87,0,0,0,1,0,0,0,0,0,0,0,0,0,483,0,23000,224,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,1.0,1,1.0,0,0,0,0,0,1,0,8,8,62,0,0,0,0,0,0,0,0,0,0,0,3,0,87,1,20298,36,0,0,0.0,1.0,0,0,3,P2,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,1,1.0,0,0,0,0,0,1,0,22,22,435,0,0,0,0,0,0,0,0,0,0,0,0,0,674,0,50000,46,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Medium Income,Low Risk
0.333,0.0,1,0.333,0,0,0,0,1,2,0,27,6,121,0,0,0,0,0,0,0,0,0,0,0,1,0,78,1,17500,61,0,0,0.0,1.0,0,0,2,P2,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,1,0,0,0,4,2,3,100,14,109,29,0,0,3,0,0,0,0,0,0,28,0,0,2,2,12500,29,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,Low Income,Medium Risk
0.5,0.0,0,0.0,1,0,0,0,1,1,0,7,2,115,0,0,0,1,0,0,0,0,0,0,0,0,0,9,5,20000,30,0,0,0.0,0.0,0,0,1,P4,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.25,1,0.25,0,0,0,0,3,1,1,70,8,252,0,0,0,12,0,0,0,0,0,0,0,0,1,76,1,21000,122,0,0,1.0,0.0,1,0,3,P2,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,12,12,33,0,0,0,0,0,0,0,0,0,0,0,1,1,32,1,23500,51,0,0,1.0,1.0,0,0,3,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.1,0.1,1,0.1,3,0,1,0,10,0,9,63,5,161,0,0,0,21,0,0,0,0,0,0,0,0,0,539,0,29000,105,0,0,0.0,0.0,0,1,2,P1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,Medium Income,Low Risk
1.0,0.0,0,0.0,0,0,0,0,0,1,0,6,6,72,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,19000,60,0,0,0.0,0.0,0,0,4,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,2,0,1,192,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15000,246,0,0,0.0,0.0,0,0,2,P1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
1.0,0.0,0,0.0,0,0,0,0,0,1,0,5,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,15000,102,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.25,0.0,0,0.0,1,0,0,0,2,2,0,94,3,61,24,1,0,2,0,0,0,0,0,0,3,0,0,116,0,9000,70,0,0,0.0,0.0,0,0,1,P3,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Medium Risk
0.15,0.0,1,0.05,4,0,0,0,19,1,13,140,0,364,0,0,0,16,0,0,0,0,0,0,0,0,0,2,1,50000,362,0,0,0.0,0.0,1,0,1,P1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,Medium Income,Low Risk
0.25,0.0,0,0.0,2,0,0,3,1,11,0,35,2,67,16,0,0,0,0,0,0,0,0,0,16,0,1,1,2,26500,38,0,1,0.5,0.0,1,0,3,P3,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Medium Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,15,15,62,0,0,0,10,0,0,0,0,0,0,0,0,1,76,1,11807,27,0,0,1.0,0.0,0,0,2,P3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.5,1,0.5,0,0,0,0,0,2,1,80,19,40,0,0,0,2,0,0,0,0,0,0,0,0,1,297,0,35000,138,0,0,0.0,0.0,0,0,3,P1,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,7,7,94,24,0,0,0,0,0,0,0,0,0,24,0,2,22,1,10000,66,0,0,0.5,0.0,0,0,2,P3,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,Low Income,Medium Risk
0.0,0.0,1,0.5,0,0,0,0,1,1,0,14,12,67,0,0,0,7,0,0,0,0,0,0,0,0,0,374,0,15000,50,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.125,0.5,6,0.75,0,1,0,0,1,7,2,35,5,64,0,0,0,0,0,0,0,0,0,0,0,1,1,173,0,19000,14,1,0,0.0,0.5,0,0,4,P2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.333,0.333,2,0.667,0,0,0,0,2,1,3,39,3,68,0,0,0,9,2,1,1,0,0,0,0,0,0,103,0,25000,250,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
